evento,stato,ticker,mondo,tag,giorno0,car,soglia,rumore,beta,sigma,materiale,settore,tipo,bench
AXP|2026-07-15,consolidating,AXP,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
BAC|2026-07-15,consolidating,BAC,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
BA|2026-07-15,consolidating,BA,ESG,E,2026-07-15,,,,,,True,Industrials,stock,S&P 500
BLK|2026-07-15,consolidating,BLK,ESG,E,2026-07-15,,,,,,False,Financials,stock,S&P 500
BRK-B|2026-07-15,consolidating,BRK-B,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
CAT|2026-07-15,consolidating,CAT,ESG,E,2026-07-15,,,,,,True,Industrials,stock,S&P 500
CMCSA|2026-07-15,consolidating,CMCSA,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
COP|2026-07-15,consolidating,COP,General,,2026-07-15,,,,,,,Energy,stock,S&P 500
CSCO|2026-07-15,consolidating,CSCO,General,,2026-07-15,,,,,,,Information Technology,stock,S&P 500
CVX|2026-07-15,consolidating,CVX,ESG,E,2026-07-15,,,,,,True,Energy,stock,S&P 500
C|2026-07-15,consolidating,C,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
DE|2026-07-15,consolidating,DE,General,,2026-07-15,,,,,,,Industrials,stock,S&P 500
DIS|2026-07-15,consolidating,DIS,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
EA|2026-07-15,consolidating,EA,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
ETN|2026-07-15,consolidating,ETN,General,,2026-07-15,,,,,,,Industrials,stock,S&P 500
GEV|2026-07-15,consolidating,GEV,General,,2026-07-15,,,,,,,Industrials,stock,S&P 500
GE|2026-07-15,consolidating,GE,General,,2026-07-15,,,,,,,Industrials,stock,S&P 500
GOOGL|2026-07-15,consolidating,GOOGL,ESG,G,2026-07-15,,,,,,True,Communication Services,stock,S&P 500
GOOG|2026-07-15,consolidating,GOOG,ESG,G,2026-07-15,,,,,,True,Communication Services,stock,S&P 500
GS|2026-07-15,consolidating,GS,ESG,E,2026-07-15,,,,,,False,Financials,stock,S&P 500
INTC|2026-07-15,consolidating,INTC,General,,2026-07-15,,,,,,,Information Technology,stock,S&P 500
JPM|2026-07-15,consolidating,JPM,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
LRCX|2026-07-15,consolidating,LRCX,General,,2026-07-15,,,,,,,Information Technology,stock,S&P 500
MA|2026-07-15,consolidating,MA,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
META|2026-07-15,consolidating,META,ESG,GS,2026-07-15,,,,,,True,Communication Services,stock,S&P 500
MPC|2026-07-15,consolidating,MPC,General,,2026-07-15,,,,,,,Energy,stock,S&P 500
MSFT|2026-07-15,consolidating,MSFT,General,,2026-07-15,,,,,,,Information Technology,stock,S&P 500
MS|2026-07-15,consolidating,MS,ESG,E,2026-07-15,,,,,,False,Financials,stock,S&P 500
MU|2026-07-15,consolidating,MU,General,,2026-07-15,,,,,,,Information Technology,stock,S&P 500
NEE|2026-07-15,consolidating,NEE,General,,2026-07-15,,,,,,,,stock,S&P 500
NFLX|2026-07-15,consolidating,NFLX,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
NVDA|2026-07-15,consolidating,NVDA,ESG,E,2026-07-15,,,,,,False,Information Technology,stock,S&P 500
PSX|2026-07-15,consolidating,PSX,ESG,E,2026-07-15,,,,,,True,Energy,stock,S&P 500
QQQ|2026-07-15,no data,QQQ,General,,2026-07-15,,,,,,,,stock,S&P 500
RTX|2026-07-15,consolidating,RTX,ESG,E,2026-07-15,,,,,,True,Industrials,stock,S&P 500
SLB|2026-07-15,consolidating,SLB,ESG,E,2026-07-15,,,,,,True,Energy,stock,S&P 500
TMUS|2026-07-15,consolidating,TMUS,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
TSLA|2026-07-15,consolidating,TSLA,ESG,E,2026-07-15,,,,,,False,Consumer Discretionary,stock,S&P 500
TTWO|2026-07-15,consolidating,TTWO,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
UBER|2026-07-15,consolidating,UBER,General,,2026-07-15,,,,,,,Industrials,stock,S&P 500
VLO|2026-07-15,consolidating,VLO,ESG,E,2026-07-15,,,,,,True,Energy,stock,S&P 500
V|2026-07-15,consolidating,V,General,,2026-07-15,,,,,,,Financials,stock,S&P 500
WBD|2026-07-15,consolidating,WBD,General,,2026-07-15,,,,,,,Communication Services,stock,S&P 500
WFC|2026-07-15,consolidating,WFC,ESG,E,2026-07-15,,,,,,False,Financials,stock,S&P 500
XOM|2026-07-15,consolidating,XOM,ESG,E,2026-07-15,,,,,,True,Energy,stock,S&P 500
AAPL|2026-07-14,closed,AAPL,General,,2026-07-14,7.06,6.37,False,0.85,1.45,,,stock,S&P 500
AMAT|2026-07-14,closed,AMAT,General,,2026-07-14,-11.63,13.59,True,2.59,3.1,,Information Technology,stock,S&P 500
AXP|2026-07-14,closed,AXP,General,,2026-07-14,3.27,7.04,True,0.93,1.61,,Financials,stock,S&P 500
BAC|2026-07-14,closed,BAC,General,,2026-07-14,3.32,5.93,True,0.71,1.35,,Financials,stock,S&P 500
BA|2026-07-14,closed,BA,General,,2026-07-14,-1.28,7.99,True,1.23,1.82,,Industrials,stock,S&P 500
BLK|2026-07-14,closed,BLK,ESG,E,2026-07-14,6.31,6.54,True,1.31,1.49,False,Financials,stock,S&P 500
CAT|2026-07-14,closed,CAT,ESG,E,2026-07-14,-6.36,9.35,True,1.8,2.13,True,Industrials,stock,S&P 500
CMCSA|2026-07-14,closed,CMCSA,General,,2026-07-14,1.66,9.17,True,-0.05,2.09,,Communication Services,stock,S&P 500
COP|2026-07-14,closed,COP,General,,2026-07-14,2.97,8.56,True,-0.74,1.95,,Energy,stock,S&P 500
CSCO|2026-07-14,closed,CSCO,General,,2026-07-14,-7.03,10.1,True,1.15,2.3,,Information Technology,stock,S&P 500
DE|2026-07-14,closed,DE,ESG,E,2026-07-14,2.12,9.92,True,0.59,2.26,True,Industrials,stock,S&P 500
DIS|2026-07-14,closed,DIS,General,,2026-07-14,3.78,7.13,True,0.84,1.63,,Communication Services,stock,S&P 500
ETN|2026-07-14,closed,ETN,ESG,E,2026-07-14,0.78,9.18,True,1.6,2.09,True,Industrials,stock,S&P 500
GEV|2026-07-14,closed,GEV,General,,2026-07-14,-1.88,12.07,True,1.73,2.75,,Industrials,stock,S&P 500
GE|2026-07-14,closed,GE,ESG,E,2026-07-14,-1.0,9.13,True,1.39,2.08,True,Industrials,stock,S&P 500
JPM|2026-07-14,closed,JPM,General,,2026-07-14,2.89,6.16,True,0.74,1.41,,Financials,stock,S&P 500
MA|2026-07-14,closed,MA,General,,2026-07-14,3.84,6.79,True,0.27,1.55,,Financials,stock,S&P 500
META|2026-07-14,closed,META,General,,2026-07-14,-0.39,9.46,True,1.53,2.16,,Communication Services,stock,S&P 500
MS|2026-07-14,closed,MS,General,,2026-07-14,-1.45,6.84,True,1.39,1.56,,Financials,stock,S&P 500
PEP|2026-07-14,closed,PEP,ESG,E,2026-07-14,-0.6,6.0,True,-0.08,1.37,True,Consumer Staples,stock,S&P 500
PSX|2026-07-14,closed,PSX,General,,2026-07-14,7.53,9.09,True,-0.48,2.07,,Energy,stock,S&P 500
RTX|2026-07-14,closed,RTX,General,,2026-07-14,-0.66,7.42,True,0.36,1.69,,Industrials,stock,S&P 500
SLB|2026-07-14,closed,SLB,ESG,E,2026-07-14,-1.03,10.11,True,0.83,2.31,True,Energy,stock,S&P 500
TMUS|2026-07-14,closed,TMUS,General,,2026-07-14,1.81,7.53,True,-0.49,1.72,,Communication Services,stock,S&P 500
UBER|2026-07-14,closed,UBER,General,,2026-07-14,-0.94,9.35,True,0.99,2.13,,Industrials,stock,S&P 500
VRT|2026-07-14,closed,VRT,General,,2026-07-14,-7.63,16.63,True,2.4,3.8,,Industrials,stock,S&P 500
V|2026-07-14,closed,V,General,,2026-07-14,3.32,6.68,True,0.32,1.52,,Financials,stock,S&P 500
XOM|2026-07-14,closed,XOM,ESG,E,2026-07-14,4.31,7.81,True,-0.72,1.78,True,Energy,stock,S&P 500
CAT|2026-07-13,closed,CAT,General,,2026-07-13,-8.32,9.17,True,1.8,2.09,,Industrials,stock,S&P 500
DE|2026-07-13,closed,DE,General,,2026-07-13,-0.65,9.85,True,0.59,2.25,,Industrials,stock,S&P 500
ETN|2026-07-13,closed,ETN,General,,2026-07-13,-2.3,9.07,True,1.6,2.07,,Industrials,stock,S&P 500
GEV|2026-07-13,closed,GEV,ESG,E,2026-07-13,-4.89,12.03,True,1.73,2.75,True,Industrials,stock,S&P 500
MSFT|2026-07-13,closed,MSFT,ESG,E,2026-07-13,5.85,8.58,True,0.87,1.96,False,Information Technology,stock,S&P 500
NEE|2026-07-13,closed,NEE,General,,2026-07-13,2.18,6.71,True,0.07,1.53,,,stock,S&P 500
RTX|2026-07-13,closed,RTX,General,,2026-07-13,-0.7,7.46,True,0.37,1.7,,Industrials,stock,S&P 500
UNP|2026-07-13,closed,UNP,ESG,S,2026-07-13,4.26,7.13,True,0.31,1.63,True,Industrials,stock,S&P 500
VRT|2026-07-13,closed,VRT,General,,2026-07-13,-11.31,16.67,True,2.4,3.8,,Industrials,stock,S&P 500
WMB|2026-07-13,closed,WMB,ESG,E,2026-07-13,-1.85,6.35,True,-0.05,1.45,True,Energy,stock,S&P 500
ICLN|2026-07-13,no data,ICLN,General,,2026-07-13,,,,,,,,stock,S&P 500
WMB|2026-07-12,closed,WMB,ESG,EG,2026-07-12,-1.85,6.35,True,-0.05,1.45,True,Energy,stock,S&P 500
COP|2026-07-11,closed,COP,General,,2026-07-11,2.94,8.65,True,-0.73,1.97,,Energy,stock,S&P 500
DE|2026-07-11,closed,DE,General,,2026-07-11,-0.65,9.85,True,0.59,2.25,,Industrials,stock,S&P 500
UNP|2026-07-11,closed,UNP,ESG,S,2026-07-11,4.26,7.13,True,0.31,1.63,True,Industrials,stock,S&P 500
ETN|2026-07-10,closed,ETN,General,,2026-07-10,0.02,8.96,True,1.6,2.04,,Industrials,stock,S&P 500
PSX|2026-07-10,closed,PSX,General,,2026-07-10,4.32,9.08,True,-0.47,2.07,,Energy,stock,S&P 500
ICLN|2026-07-10,no data,ICLN,General,,2026-07-10,,,,,,,,stock,S&P 500
ICLN|2026-07-09,closed,ICLN,General,,2026-07-09,-2.71,6.61,True,1.62,1.51,,,,
EA|2026-07-09,closed,EA,General,,2026-07-09,0.57,1.67,True,0.11,0.38,,Communication Services,,
EOG|2026-07-09,closed,EOG,General,,2026-07-09,1.68,7.7,True,-0.78,1.76,,Energy,,
TTWO|2026-07-09,closed,TTWO,General,,2026-07-09,-8.39,9.56,True,0.75,2.18,,Communication Services,,
UNP|2026-07-09,closed,UNP,ESG,S,2026-07-09,1.24,7.04,True,0.32,1.61,True,Industrials,,
KMI|2026-07-08,closed,KMI,General,,2026-07-08,0.82,5.82,True,-0.17,1.33,,Energy,,
UNP|2026-07-08,closed,UNP,ESG,S,2026-07-08,1.95,7.05,True,0.32,1.61,True,Industrials,,
EA|2026-07-06,closed,EA,General,,2026-07-06,0.5,1.64,True,0.12,0.37,,Communication Services,,
KMI|2026-07-06,closed,KMI,General,,2026-07-06,1.55,5.76,True,-0.17,1.31,,Energy,,
EA|2026-07-01,closed,EA,General,,2026-07-01,0.14,1.64,True,0.12,0.37,,Communication Services,,
AMZN|2026-06-30,closed,AMZN,ESG,E,2026-06-30,1.95,6.61,True,1.27,1.51,False,Consumer Discretionary,,
EA|2026-06-30,closed,EA,General,,2026-06-30,-0.28,1.64,True,0.13,0.37,,Communication Services,,
EA|2026-06-28,closed,EA,General,,2026-06-28,0.07,1.64,True,0.13,0.37,,Communication Services,,
MSFT|2026-06-26,closed,MSFT,ESG,E,2026-06-26,4.68,8.14,True,0.89,1.86,False,Information Technology,,
TSLA|2026-06-26,closed,TSLA,ESG,E,2026-06-26,11.13,8.65,False,1.84,1.97,False,Consumer Discretionary,,
WMT|2026-06-24,closed,WMT,ESG,E,2026-06-24,-2.3,7.3,True,0.08,1.67,True,Consumer Staples,,
AAPL|2026-05-01,closed,AAPL,General,,2026-05-01,3.84,4.97,True,0.79,1.13,,Information Technology,,
